SMILES,TITLE,TanimotoCombo,ColorTanimoto,Tanimoto
CCc1nc(no1)C[N@]2CCC[C@H](C2)N(C)C(=O)COc3cccc(c3)CNC(=O)OC(C)(C)C,m_22bbh_5730278_15065942,0.61,0.16,0.45
CNC(=O)[C@H](Cc1ccc(cc1)OC(F)(F)F)CNC(=O)c2cccc(c2)c3cnco3,m_22bbh_20975084_10803918,0.58,0.14,0.45
CC[C@@H]1C[C@H]1NC(=O)c2cc(sc2C)S(=O)(=O)N,m_22bbh_18982356_2229426,0.73,0.16,0.57
Cc1c(cc2n1CCN(C2)C(=O)CCS(=O)(=O)Cc3cccc(c3)Br)C(=O)OC,m_22bbh_23006232_21528996,0.68,0.15,0.53
CN(S(=O)(=O)N1CCN(CC1)C(=O)[C@]2(C[C@@H](C2)O)c3ccc(cc3)OC)C,m_22bbh_11984938_12103692,1.13,0.43,0.70
C[N@@](Cc1ccccc1)S(=O)(=O)c2ccc(c(c2)C(=O)N3CC(C3)CN4CCOCC4)Cl,m_22bbh_10428438_59281,0.68,0.17,0.51
Cn1cccc1CC(=O)NCc2cc3ccccc3[nH]c2=O,m_22bbh_14177868_14868220,0.92,0.26,0.66
CC(C)(C)OC(=O)NC[C@H]1CN(C[C@@H]1c2ccccc2)C(=O)c3cc(ccc3S(=O)(=O)C)F,m_22bbh_13933790_21039004,0.74,0.22,0.52
CC(C)(C)OC(=O)NC1(CC1)CN2CCN(CC2)C(=O)CC(C)(C)c3ccc(cc3)N,m_22bbh_20315774_21056964,0.68,0.34,0.34
CCn1cc(cc1C(=O)Nc2cccc(c2C(=O)N[C@H]3CCC[C@H]3c4ccccc4)F)Cl,m_22bbh_12361114_21518816,0.78,0.15,0.63
CC(C)(C)OC(=O)NC1(CCCCC1)C(=O)NCc2ccccc2Cl,m_22bbh_57906_2302654,0.80,0.26,0.54
CN(C)C1CCN(CC1)CC(=O)N(C)CCN2CCN(CC2)C(=O)OCc3ccccc3,m_22bbh_15426094_16466106,0.70,0.21,0.49
Cc1cccnc1[C@@H](C2CC2)NC(=O)CN3C(=O)C(NC3=O)(C)C,m_22bbh_20975712_59700,1.00,0.24,0.76
Cc1ccnc(c1)N2CCN(CC2)C(=O)c3ccc(c(c3)S(=O)(=O)NC4CC4)Cl,m_22bbh_7286856_107012,0.80,0.24,0.56
CSCc1nc(on1)CNC(=O)c2ccc(cc2)Oc3ccc(cc3Cl)Cl,m_22bbh_15076678_6389932,0.62,0.16,0.45
Cc1c(cccc1Br)CCNC(=O)CN(c2cccc(c2)OC)C(=O)OC(C)(C)C,m_22bbh_18333260_11681570,0.73,0.16,0.57
c1c[nH]c2c1c(ccn2)C(=O)NCCCN3C(=O)CNC3=O,m_22bbh_4277174_14426744,0.93,0.32,0.60
Cc1nc(on1)[C@]2(CCN(C2)C(=O)C3(CC3)c4ccc(cn4)Br)O,m_22bbh_9330454_17654842,1.03,0.39,0.64
CCc1ccc2c(c1)[C@@H](C(=O)N2)CC(=O)NCC34C[C@@H]5C[C@H](C3)CC4C5,m_22bbh_22434896_16480700,0.84,0.23,0.60
CC1(C(=O)NC2(O1)CCN(CC2)C(=O)C3CCN(CC3)CC4CC4)C,m_22bbh_15247522_7104998,0.77,0.22,0.55
CC(C)C[C@H](CC=C)C(=O)N1CC[C@@H](C1)n2cc(nn2)C(=O)N,m_22bbh_12112846_14930754,0.76,0.17,0.59
Cn1c2ccc(cc2nc1CNC(=O)c3cn4cccnc4n3)Cl,m_22bbh_9046664_851280,0.74,0.17,0.57
COc1ccc(cc1)c2nnc(o2)SCC(=O)NCC3(CCCCC3)c4ccc(cc4)OC,m_22bbh_1742798_335786,0.72,0.22,0.50
CC(c1cccc(c1)CNC(=O)c2cc(c(=O)[nH]c2N)C#N)(F)F,m_22bbh_14411714_16783750,0.80,0.23,0.57
CC1(CCCC[C@@H]1CC(=O)NCc2nnc(s2)C3CCC3)C,m_22bbh_17548676_7691502,0.84,0.19,0.65
Cc1ccc(cc1)C(=O)N[C@@H](CC(=O)N2CCC(CC2)CC(=O)NC3CCCC3)c4ccccc4,m_22bbh_1499450_3603498,0.64,0.20,0.45
Cc1cc(nnc1C)CNC(=O)Cc2c3ccccc3c(=O)n(n2)C,m_22bbh_20901830_106958,0.89,0.29,0.59
c1cc(sc1)C(=O)N2CCC(CC2)NC(=O)[C@H]3CCN(C3)c4ccc(cc4F)C#N,m_22bbh_15162494_10176346,0.78,0.19,0.60
c1ccnc(c1)C2=CCN(CC2)C(=O)C[C@@H]3CN4CCC3CC4,m_22bbh_16762198_21205006,0.94,0.28,0.66
CCOc1ccc(cc1OCC)C(=O)c2ccccc2C(=O)N(C)C[C@@H]3CC3(C)C,m_22bbh_12130152_320286,0.96,0.35,0.60
CN(C)[C@H]1C[C@H](CN(C1)C(=O)Cn2ccc(n2)N)C(=O)OC,m_22bbh_14059738_16794848,1.04,0.48,0.56
Cc1c(cnc(n1)C2CC2)C(=O)N3CCC4(CC3)CC(OC4)(C)C,m_22bbh_16514034_14415782,0.93,0.25,0.68
CCC[C@H]1C[C@@H]1NC(=O)[C@@H]([C@H](C)CC)NC(=O)OCc2ccccc2,m_22bbh_13712002_19122408,0.69,0.20,0.49
CCc1ccc(cc1)CN2CCN(CC2)C(=O)Cc3c(nc(s3)C)c4ccc(cc4)OC,m_22bbh_12896874_12367526,0.88,0.31,0.58
C/C=C\CC(=O)N1CC2(C1)C(=O)NC[N@]2C,m_22bbh_14938978_21288486,0.84,0.21,0.63
C[N@](CCNC(=O)Cc1cccc(c1F)F)S(=O)(=O)C,m_22bbh_14946224_6954434,0.88,0.19,0.69
CN(C)C1CCN(CC1)CCCNC(=O)c2ccc(cc2)c3[nH]ncn3,m_22bbh_16504798_8929960,0.76,0.19,0.57
Cc1ccccc1OCc2nnc(n2c3ccccc3)SCC(=O)NCc4[nH]c5ccc(cc5n4)Cl,m_22bbh_10954492_60472,0.73,0.25,0.47
CN(C)[S@@](=Nc1nc(cs1)C(=O)NCc2nc(no2)c3ccccc3)(=O)C,m_22bbh_8845328_15494464,0.78,0.34,0.44
C[C@@H](c1cccnc1)C(=O)N[C@H](CO)C(C)C,m_22bbh_8124974_20872822,0.92,0.32,0.60
CC(C)(C)OC(=O)C[C@@H]1CCCN(C1)C(=O)C2CC(C2)C(F)(F)F,m_22bbh_7107608_15069212,0.96,0.32,0.64
c1c(cn2cc(nc2c1Cl)CC(=O)NC[C@]3(CCCO3)C4CC4)Cl,m_22bbh_14938888_2538380,0.88,0.27,0.61
CC(C)(C)OC(=O)N[C@@H](Cc1cccc(c1)Br)C(=O)N2CC[C@@H]3C[C@H](CC[C@@H]3C2)O,m_22bbh_10748026_14945054,0.79,0.21,0.58
CC(C)(C)OC(=O)C(C)(C)Cc1ccc(cc1)CNC(=O)c2c(cc(cn2)C(F)(F)F)F,m_22bbh_14797528_21673760,0.64,0.13,0.51
CC[C@H](c1ccc(cc1)N2Cc3ccccc3C2=O)C(=O)NCc4n[nH]c(=O)o4,m_22bbh_20994994_21406838,0.72,0.21,0.51
Cc1cc(ccc1NC(=O)CCNC(=O)c2cc3ccccn3c2)Br,m_22bbh_2729768_4832538,0.92,0.25,0.67
CN(C)C[C@@H](CNC(=O)COCc1cccc(c1)Cl)O,m_22bbh_7425598_10906618,0.70,0.24,0.45
C[C@H](C(=O)N[C@H](CC(C)C)CC(=O)OC)NS(=O)(=O)c1ccc2ccccc2c1,m_22bbh_20346474_21202904,0.85,0.23,0.61
Cc1cc(ccn1)CCNC(=O)[C@@H](CC(C)(C)C)O,m_22bbh_13755912_7687486,0.92,0.27,0.65
c1cc(ccc1C(=O)N2CCN(CC2)S(=O)(=O)c3ccc(c(c3)Cl)Cl)NS(=O)(=O)c4ccc(cc4)F,m_22bbh_507560_59510,0.63,0.18,0.45
CC(C)(C)OC(=O)NC[C@@H](CC1CC1)C(=O)NCc2ccc(cc2)COCC(F)(F)F,m_22bbh_219627_21202806,0.70,0.27,0.43
CNC(=O)[C@H](Cc1ccc(c(c1)F)OC)CNC(=O)c2ccnc3c2ccc(c3)Cl,m_22bbh_11566452_13263648,0.75,0.31,0.44
COC(=O)CN1CCN(CC1)C(=O)C2(CCC2)c3c(cccc3Cl)F,m_22bbh_12335862_14476566,1.04,0.40,0.64
c1cc(c(cc1C(=O)NC[C@H]2CC3(CC3)CO2)[N@@]4CCCS4(=O)=O)Cl,m_22bbh_14650662_1326666,0.84,0.20,0.65
Cc1c(c(on1)N)C(=O)N2CCC(=Cc3ccc(c(c3)F)F)CC2,m_22bbh_8901652_138855,0.82,0.37,0.45
c1ccc(cc1)C(c2ccccc2)N3CC(C3)NC(=O)Cc4ccc(cc4)S(=O)(=O)CC(F)(F)F,m_22bbh_20902504_5182978,0.64,0.20,0.43
COc1ccc(c(c1)CC(=O)N2CCC(CC2)(c3cccc(c3)OC(F)(F)F)O)Cl,m_22bbh_9358908_19884230,0.68,0.29,0.39
COc1ccc(cc1CN2CCN(CC2)C(=O)[C@@H]3CCCCN3C(=O)c4ccc(=O)[nH]n4)F,m_22bbh_130773_5821874,0.78,0.20,0.58
c1cc(c(cc1C#N)C(=O)N[C@H]2CCNC(=O)C2)Br,m_22bbh_22320916_20827114,0.79,0.22,0.57
Cc1c(ccc(c1C(=O)N2CCn3c(n[nH]c3=O)C2)N)Br,m_22bbh_8765738_21215174,1.06,0.30,0.76
c1nc([nH]n1)SCC(=O)N2CCO[C@H](C2)CC(F)(F)F,m_22bbh_12121352_21390880,1.02,0.37,0.65
CC1([C@H](C[C@@H]1NC(=O)OC(C)(C)C)CC(=O)N[C@@H](CC(=O)NC)C2CC2)C,m_22bbh_20975750_17602430,0.70,0.20,0.50
COc1ccc(c(c1C(=O)N2CCn3c(cc(n3)C(=O)OC)C2)OC)S(=O)(=O)N,m_22bbh_19626018_8282324,0.80,0.17,0.63
CN1CCN(CC1)[C@@H]2CCCN(C2)C(=O)[C@@H]3CC4C[C@H]5C[C@@H](C4)CC3C5,m_22bbh_20065962_20825954,0.91,0.23,0.68
Cc1ccc(c(c1)S(=O)(=O)Nc2ccc(cc2)C(=O)NCc3cn(nn3)C4CCCC4)C,m_22bbh_20613164_59094,0.55,0.19,0.36
CNS(=O)(=O)c1cc(n(c1)C)C(=O)N2CCN(CC2)C(=O)CN3CCOCC3,m_22bbh_236901_152310,0.70,0.18,0.52
CCc1c(c(n(n1)C)CC)CNC(=O)[C@H](C#N)C2CCN(CC2)C(=O)OC(C)(C)C,m_22bbh_7794306_13601590,0.76,0.20,0.56
C/C(=C/c1ccccc1)/CN(C)C(=O)c2cc(=O)c3cc(cc(c3[nH]2)F)F,m_22bbh_9297272_21060376,0.91,0.31,0.60
c1c(cc(c2c1OCO2)Cl)C(=O)NCCC(C(F)F)(F)F,m_22bbh_16492584_101732,0.80,0.25,0.55
CN(CCCc1cc(n[nH]1)c2ccc(cc2)F)C(=O)c3cc(ccc3Cl)OC,m_22bbh_884922_19105764,0.99,0.37,0.61
CCC1(CCN(CC1)C(=O)c2c3c(sc2n4cccc4)CCC3)C#N,m_22bbh_17311892_7876722,1.12,0.38,0.74
CN(C)c1ccncc1C(=O)NCCc2ccc(cc2)CN3CCCC3=O,m_22bbh_17786198_8741126,0.87,0.31,0.56
c1ccc(cc1)C2(CCOCC2)CNC(=O)COc3ccc4ccccc4c3,m_22bbh_676222_59254,0.74,0.19,0.55
C[N@](C[C@@H]1CCCO1)C2CCN(CC2)C(=O)c3cnn4c3NCCC4,m_22bbh_21036854_13890178,0.85,0.30,0.55
C[C@H](CC1CCCCC1)C(=O)N[C@H](C)c2nc(on2)O,m_22bbh_16907440_4914908,0.96,0.14,0.81
CC(C)(C)OC(=O)N1C[C@@H]([C@H](C1)C(=O)N2CCC(CC2)c3ccc(cc3)CO)Cc4ccccc4,m_22bbh_13906006_13902640,0.69,0.22,0.47
Cn1c2ccc(cc2[nH]c1=O)C(=O)NCCn3cnc4c3cccc4,m_22bbh_2263312_1723592,0.87,0.25,0.62
CC[C@@H](C)C[C@@H](C)NC(=O)COc1ccc2ccccc2c1Br,m_22bbh_6079282_570120,0.79,0.16,0.64
CCC1(CCCCC1)C(=O)N(C)C[C@@H]2CC[N@@](C2)C,m_22bbh_3392328_8800188,1.02,0.31,0.71
C[C@H]1CCC[C@]1(C)C(=O)NCCc2cccc(c2OC)Br,m_22bbh_7875890_10706744,1.00,0.29,0.70
c1cc(ccc1N2CC[C@H](C2)CNC(=O)C3(CCCC3)c4cncnc4)Br,m_22bbh_1198870_20885052,0.86,0.29,0.57
c1ccc2c(c1)CCC[C@@]23C(=O)N(C(=O)N3)CC(=O)NC4CCN(CC4)Cc5cccs5,m_22bbh_2205466_153410,0.74,0.23,0.51
C[C@H](CN(C)C(=O)[C@@](C)(c1ccccc1F)OC)C(C)C,m_22bbh_16925420_9323212,0.93,0.20,0.73
C1CCC(CC1)[N@]2CC[C@@H](C2)C(=O)N3CC[C@@H]4[C@H](C3)OC(=O)O4,m_22bbh_14417056_6506072,0.97,0.28,0.69
COC(=O)c1cccc(c1)CCC(=O)NC[C@H]2CCC[N@@]2Cc3ccccn3,m_22bbh_19638644_21811938,0.72,0.22,0.51
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(cc1)C#C)C(=O)N2CCC(CC2)[C@@H]3CC[N@@](C3)C,m_22bbh_20277618_22876886,0.79,0.22,0.57
CC(C)(C)C[C@H](CNC(=O)c1cc(=O)c2cc(ccc2o1)F)OC,m_22bbh_21594030_20854032,0.81,0.29,0.52
Cc1cccc(c1)COCC(=O)NCCc2cc(cc3c2OCOC3)F,m_22bbh_678072_12156190,0.84,0.26,0.58
c1cnc(cc1OCC(=O)N2CCCC3(C2)CCC3)C(F)(F)F,m_22bbh_15160122_21205068,0.93,0.28,0.65
CCOC(=O)C1(CCN(CC1)C(=O)Cn2cnnn2)CC=C,m_22bbh_14058454_129473,0.80,0.14,0.65
Cc1c(nc(s1)CNC(=O)OC(C)(C)C)C(=O)N2CCC[C@H](CC2)F,m_22bbh_20610732_13449904,0.91,0.28,0.63
CCC[C@@H](CNC(=O)OC(C)(C)C)C(=O)NCCNS(=O)(=O)c1ccc(cc1C)Cl,m_22bbh_10156976_21040770,0.73,0.21,0.52
C#CCCCCCCNC(=O)c1ccc(cc1)Oc2ccc(cn2)Br,m_22bbh_20612888_14519894,0.58,0.12,0.46
CCCCC[C@H](C(C)C)C(=O)NC[C@]1(CCN(C1)C(=O)OC(C)(C)C)F,m_22bbh_20612824_6956270,0.69,0.14,0.56
C[C@H]([C@@H](c1ccccc1F)OC)NC(=O)c2cccc(c2)c3[nH]c(=O)[nH]n3,m_22bbh_8284216_13206570,0.89,0.26,0.63
Cc1cnn(c1)CCCC(=O)N[C@@H](C)c2ccc(c(c2)F)Br,m_22bbh_20901960_20826032,0.90,0.30,0.60
CC1(C[C@@H](C(O1)(C)C)CNC(=O)[C@@H](c2ccc(cc2)F)OC)C,m_22bbh_13261802_12211626,1.04,0.27,0.77
c1ccc2c(c1)c(=O)n(cn2)C3CN(C3)C(=O)c4ccc5c(c4)sc(n5)Br,m_22bbh_13764860_19620054,0.92,0.26,0.66
C[N@@]1C[C@H](CS1(=O)=O)NC(=O)[C@H]2CCCN(C2)C3=NS(=O)(=O)c4c3cccc4,m_22bbh_22386884_132353,0.87,0.25,0.62
CCOC1(CCS(=O)(=O)CC1)CN(C)C(=O)c2ccc(c3c2cccc3)Br,m_22bbh_18908280_22434260,0.95,0.25,0.70
c1ccc(cc1)n2c(nnn2)CNC(=O)C(Oc3ccc(cc3)Cl)Oc4ccc(cc4)Cl,m_22bbh_1322824_16783986,0.75,0.21,0.54
CCS(=O)(=O)NCCNC(=O)c1cnn(c1S(=O)(=O)C)C,m_22bbh_2677664_9322026,0.79,0.18,0.61
CC(C)(C)OC(=O)N1CCC(CC1)c2ccc(cc2)C(=O)NCCCn3c(ccn3)C4CC4,m_22bbh_15494478_19647596,0.51,0.15,0.36
CC(=O)C[C@@]1(CCN(C1)C(=O)OC(C)(C)C)C(=O)N2CC(C2)CC#N,m_22bbh_11974260_14391872,0.92,0.27,0.65
CC(C)(C)OC(=O)N1CCN(CC1)CCCCCNC(=O)[C@H]2CCC[N@@]2Cc3ccccc3,m_22bbh_13214462_1326382,0.67,0.19,0.49
Cc1nc(c(s1)Cl)CC(=O)N2CCC3(CC2)C=Cc4c3cccc4,m_22bbh_20619226_20854612,0.87,0.24,0.63
CC(=O)N1CCN(CC1)CCNC(=O)C(C)(C)c2cscc2Cl,m_22bbh_745314_16892848,0.86,0.22,0.64
c1ccc2c(c1)cc(cn2)C(=O)N3CCC(CC3)S(=O)(=O)C4COC4,m_22bbh_22605866_10207412,0.83,0.15,0.68
c1cc(c(cc1[C@@H](CNC(=O)C2(CC2)C(=O)NC3CC3)O)F)Cl,m_22bbh_7932988_2497710,0.96,0.31,0.65
CCSCCNC(=O)C[C@H]1CCC[C@@H]1C(=O)OC,m_22bbh_13975938_21417446,0.81,0.22,0.59
Cc1c(sc(n1)SCc2ccccc2)C(=O)NC3CCN(CC3)S(=O)(=O)C,m_22bbh_464318_12212298,0.67,0.14,0.53
Cc1nc(on1)C2(CCN(CC2)C(=O)c3cc4ccc(cc4[nH]3)SC)C,m_22bbh_8625658_215894,0.78,0.23,0.55
CC(C)CN1C[C@H](CC1=O)C(=O)N2CCC3(CC2)c4ccccc4CC(=O)N3,m_22bbh_17549922_569206,0.79,0.23,0.57
CCOCc1nnc2n1CCN(C2)C(=O)c3c(ccc(c3N)Cl)C,m_22bbh_19730760_16783418,0.92,0.27,0.65
CC1(CCC[N@@]1C2CCN(CC2)C(=O)c3nnc4n3cc(cc4)Br)C,m_22bbh_13602856_14577632,0.87,0.29,0.58
CCc1ccccc1[C@@H](C)NC(=O)[C@H](C)[C@@H](c2ccccc2)NC(=O)OC(C)(C)C,m_22bbh_18902120_6338016,0.77,0.22,0.55
C1COCCC1CC(=O)NCCCN2C(=O)CCC2=O,m_22bbh_3705424_5054602,0.93,0.25,0.68
c1cc2c(cc1Br)c(c([nH]2)C(=O)N3C[C@@H]([C@H](C3)O)CO)Cl,m_22bbh_10908084_881160,1.01,0.42,0.60
CC1CCC(CC1)(C(=O)N2CCC(CC2)(C)c3ccc(cc3)Br)O,m_22bbh_9785552_9787072,0.80,0.26,0.54
CC(C)(C)CC(=O)NCc1ccc(c(c1)OC)OC[C@H]2CCCO2,m_22bbh_758610_294126,0.66,0.15,0.51
c1cc(cc(c1)OC(F)(F)F)C(=O)NCCCN2CCC2,m_22bbh_7966720_7141492,0.85,0.28,0.57
c1ccc(c(c1)N2C[C@@H](CC2=O)C(=O)NCc3c(cccc3F)N4CCCC4)Br,m_22bbh_10118656_530240,0.84,0.18,0.65
c1cc2c(cc1CCNC(=O)c3ccc(nc3N)Cl)COC2,m_22bbh_10891138_10637896,0.99,0.28,0.71
CC1=NN(CC1)c2ccc(cc2)C(=O)N3CCN(CC3)Cc4cccc(c4)F,m_22bbh_8125350_736060,0.68,0.23,0.45
Cc1ccn(n1)[C@@H](C)C(=O)N2CCN(CC2)CC(=O)Nc3ccccc3F,m_22bbh_7832990_14899910,0.73,0.21,0.52
CCc1nnc2n1CCC[C@H]2C(=O)NCC(C)(C)CC(C)C,m_22bbh_6741838_18235880,0.78,0.12,0.65
Cn1cc(cn1)N2C[C@@H](CCC2=O)NC(=O)c3cc4c(nc3)NCCO4,m_22bbh_13462192_15608806,0.82,0.22,0.60
c1[nH]c(nn1)CCC(=O)N2CCC[C@H](C2)C(=O)NC3CC3,m_22bbh_2366358_6671726,0.83,0.23,0.60
c1cc(ccc1CC2(CC2)C(=O)NCCn3c4ccc(cc4[nH]c3=O)Cl)OC(F)(F)F,m_22bbh_18801102_9155784,0.76,0.21,0.54
Cc1cccc(c1)N2CCN(CC2)CCCNC(=O)C[N@](C)S(=O)(=O)c3ccc(cc3)C(F)(F)F,m_22bbh_608856_20853224,0.64,0.16,0.49
CCOC(c1ccccc1)(c2ccccc2)C(=O)N3CC[C@@H](C3)c4ccn[nH]4,m_22bbh_13570768_19444888,0.88,0.33,0.55
c1ccc(cc1)NC(=O)NC2CCN(CC2)C(=O)c3cc4ccc(cc4[nH]3)F,m_22bbh_1307932_468968,0.68,0.22,0.46
Cc1c(cnn1c2ccccn2)C(=O)N3CCC(CC3)[C@H](c4nccn4C)O,m_22bbh_7558122_591952,0.84,0.27,0.57
CC1=C(CN(C1)C(=O)c2ccc(nc2)NS(=O)(=O)C(C)C)C,m_22bbh_20616614_21060692,0.85,0.35,0.51
CNC(=O)[C@@H](Cc1ccc(cc1)C(F)(F)F)CNC(=O)Cn2cnc3c(c2=O)c(nn3C)Br,m_22bbh_11619952_2910478,0.67,0.17,0.50
CCn1c2c(c(cc(n2)C3CC3)C(=O)NCC4(CCOCC4)c5ccc(cc5)C)c(=O)[nH]c1=O,m_22bbh_4555652_537796,0.73,0.22,0.51
Cc1c(cccc1C(=O)OC)C(=O)NCC[N@@]2CCC[C@H](C2)C,m_22bbh_759544_14941752,0.88,0.22,0.66
CCc1c(cc(c(n1)O)C(=O)NCc2ccc(cc2)S(=O)(=O)CCO)C,m_22bbh_9286044_13179864,0.73,0.18,0.55
COC(=O)Cc1[nH]c(nn1)CNC(=O)CCCOc2cccc3c2cccc3,m_22bbh_18326354_768752,0.85,0.27,0.58
Cc1ccc(nc1C(=O)N2CCn3c(nnc3C(F)(F)F)C2)OC,m_22bbh_5456126_21202062,0.94,0.29,0.65
CN(C(=O)c1ccc(cc1)C(F)(F)F)[C@H]2CC[C@@H](CC2)c3ccccc3,m_22bbh_15753748_58883,0.95,0.35,0.60
CC[C@H](c1ccc(cc1F)F)NC(=O)[C@H](c2ccccc2C)NC(=O)OC(C)(C)C,m_22bbh_5349510_10644218,0.80,0.24,0.56
CC[C@H]1CN(C[C@H](O1)CC)C(=O)C2(CCCC2)S(=O)(=O)C,m_22bbh_11353098_2537344,0.91,0.30,0.61
Cn1c(nn(c1=O)CC(=O)N2CC[C@@H](C2)S(=O)(=O)N(C)C)C3CC3,m_22bbh_20613524_14945612,0.91,0.37,0.54
Cn1c2cc(ccc2c(n1)Br)C(=O)NCCN3CCCC3,m_22bbh_135479_19743764,0.79,0.18,0.60
COc1cc(c(cc1S(=O)(=O)N)C(=O)NCc2cnn(c2)c3ccc(cc3)C(F)(F)F)Br,m_22bbh_20644418_21526818,0.62,0.22,0.41
CCc1ccccc1COc2ccccc2C(=O)N(C)Cc3cc([nH]n3)c4ccccc4,m_22bbh_13438526_16658446,0.83,0.25,0.58
CN1CCN(CC1)C(=O)C2CCN(CC2)C(=O)c3cc(cnc3)NS(=O)(=O)C,m_22bbh_752194_8126804,0.75,0.33,0.43
Cn1ccc(n1)C(=O)NCc2ccnc3c2cccc3,m_22bbh_12496552_2989518,0.91,0.24,0.66
CC[C@H](C)[C@@H](CO)NC(=O)[C@@H](C)C/C=C\C,m_22bbh_18901724_18235042,0.79,0.17,0.63
CN1CCN(CC1)[C@H]2CCN(C2)C(=O)c3cc(c(c(c3)O)Cl)N,m_22bbh_12858860_21388924,0.83,0.38,0.45
C[C@H]1CN(C[C@@H]1N2CCOCC2)C(=O)c3ccc(cc3OC)C(=O)OC,m_22bbh_6179114_20854134,0.89,0.26,0.63
Cc1nc2cncc(n2n1)N3CCN(CC3)C(=O)[C@@H](C)n4c(nnn4)C(C)(C)C,m_22bbh_9090824_8261474,0.59,0.15,0.44
CC(C)(C)OC(=O)N[C@@H](CCC(=O)OC)C(=O)NCC[S@](=N)(=O)CCOC,m_22bbh_20610634_13970018,0.70,0.15,0.54
c1ccc(cc1)CO[C@H]2C[C@H]3C[C@H]([C@H]3C2)NC(=O)c4cc(c(cc4Cl)F)Cl,m_22bbh_17842484_10564946,0.82,0.25,0.57
c1cc(sc1[C@H](CNC(=O)C2(CCCCC2)CC3CCCC3)O)Cl,m_22bbh_21531430_16918002,1.04,0.44,0.60
COc1ccc(cc1C(=O)NCc2nccn2CCCc3ccccc3)S(=O)(=O)N,m_22bbh_6742776_60610,0.71,0.20,0.52
COC(=O)C1CC2(C1)CCN(CC2)C(=O)c3ccc(cc3)CS(=O)(=O)C,m_22bbh_16513198_60471,0.83,0.23,0.60
CCCc1c(nnn1c2cccc(c2)C(C)C)C(=O)N[C@@H](c3cccnc3)C(C)C,m_22bbh_20901082_5581458,0.76,0.21,0.55
C[C@]1(COc2ccccc2O1)CNC(=O)c3c4c(n[nH]c3=O)CCCC4,m_22bbh_12210934_15718482,0.94,0.32,0.62
CC[C@H](c1ccc(cc1)OC)C(=O)NCc2nc(cs2)C(=O)N,m_22bbh_12057854_8283292,0.90,0.14,0.76
c1ccc(cc1)c2nnc(s2)CNC(=O)CCc3c[nH]c4c3cccc4,m_22bbh_7101944_59567,0.88,0.33,0.56
C[C@](CNC(=O)C1(CCOCC1)Cc2ccccc2)(C3CCC3)NC(=O)OC(C)(C)C,m_22bbh_19178540_10812412,0.76,0.21,0.54
Cn1cnc2c1ccc(c2)CNC(=O)c3c4c(sc3n5cccc5)CSCC4,m_22bbh_13149250_140892,0.81,0.24,0.57
